plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,BCA,BMG,BK,BNA,BH,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn,logP,logCA,logMG,logK,logNA,logB,logFE,logMN,logCU,logZN,logAL,eastness,northness
259,259.2007,2007,1,1,6/19/2007,170,734000,4073000,NA,1,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,28,22.77,6.2,6.04,11,86.61,10.61,2.4,0.4,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,3.010958904,1,4.235616438,0,NA,NA,0.84509804,3.595936906,2.462397998,2.328379603,1.322219295,0.23299611,1.934498451,1.892094603,0.195899652,0.40654018,2.790285164,0.270905788,-0.962605866
303,303.2007,2007,1,1,6/10/2007,161,731000,4082000,NA,0.5,0.4,0.3,1,0,0,NA,NA,NA,NA,0,NA,0,0,10,4,44,12.79,6,4.6,11,76.35,16.35,3.11,0.65,3.58,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,4,1.161643836,0,NA,NA,0.84509804,3.290702243,2.399673721,2.190331698,1.278753601,0.230448921,2.021189299,1.672097858,0.139879086,0.617000341,2.756636108,0.017701925,0.999843309
307,307.2007,2007,1,1,6/9/2007,160,731000,4079000,NA,0.7,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,15,3,270,11.85,6,4.18,12,71.9,24.68,2.19,1.25,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,5.476712329,1,2.769863014,0,NA,NA,0.77815125,3.23146959,2.545307116,2.004321374,1.531478917,0.252853031,2.340444115,1.544068044,0.190331698,0.404833717,2.730782276,-0.176045946,0.984381951
308,308.2007,2007,1,1,6/17/2007,168,730000,4086000,NA,0.5,1.1,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,20,7,126,25.14,6.5,8.09,14,82.34,14.95,2.18,0.52,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,4,1.230136986,0,NA,NA,0.84509804,3.617000341,2.654176542,2.330413773,1.477121255,0.290034611,2.037426498,1.653212514,0.42975228,0.641474111,2.680335513,0.329990826,0.943984139
309,309.2007,2007,1,1,6/9/2007,160,731000,4086000,NA,0.5,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,20,25,8,120,12.46,5.6,3.91,15,60.39,22.14,2.14,1.85,13.45,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,4,1.208219178,0,NA,NA,0.77815125,3.1775365,2.519827994,2.017033339,1.72427587,0.214843848,2.334453751,1.113943352,0.173186268,0.250420002,2.864511081,0.580611184,0.814180971
317,317.2007,2007,1,1,6/18/2007,169,733000,4079000,NA,0.6,0.6,0.5,4,0,0,NA,NA,NA,NA,0,NA,0,4,15,5,125,18.07,6.8,5.21,17,83.18,14.25,1.63,0.91,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,5.501369863,1,3.276712329,0,NA,NA,0.602059991,3.477988976,2.489958479,2.06069784,1.579783597,0.278753601,2.278753601,1.556302501,0.235528447,0.352182518,2.62838893,-0.616040459,0.787714512
319,319.2007,2007,1,1,6/18/2007,169,734000,4079000,NA,0.7,0.7,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,10,1,160,21.64,6.3,5.41,15,83.99,13.02,2.48,0.52,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,1,2.210958904,0,NA,NA,0.903089987,3.560504415,2.5289167,2.320146286,1.414973348,0.225309282,1.973127854,1.643452676,0.336459734,0.485721426,2.650307523,0.219425258,-0.975629313
331,331.2007,2007,1,1,6/20/2007,171,738000,4069000,NA,0.4,0.5,0.8,4,0,0,NA,NA,NA,NA,0,NA,0,5,10,2,300,6.37,6,2.06,15,76.92,15.31,6.08,1.71,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,1,2.216438356,0,NA,NA,1.230448921,2.991226076,2.068185862,2.178976947,1.397940009,0.1430148,2.292256071,1.414973348,0.021189299,0.701567985,2.658964843,-0.99975584,-0.022096619
343,343.2007,2007,1,1,6/10/2007,161,734000,4083000,NA,0.6,0.5,0.6,2,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,43,12.61,6,4.56,15,72.88,22.87,3.4,0.86,0,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,0,0,0,9.22739726,0,NA,NA,0.698970004,3.264345507,2.539076099,2.222716471,1.397940009,0.247973266,2.359835482,1.579783597,0.190331698,0.56937391,2.7084209,-0.831774743,0.555113302
346,346.2007,2007,1,1,6/19/2007,170,734000,4074000,NA,0.8,0.6,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,10,20,5,310,18.64,6.1,5.65,15,75.05,19.27,2.45,0.79,2.46,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,3.010958904,2,2.512328767,0,NA,NA,0.698970004,3.44684771,2.63447727,2.250420002,1.531478917,0.225309282,2.201397124,1.113943352,0.292256071,0.394451681,2.725911632,0.850887689,-0.525347639
350,350.2007,2007,1,1,6/9/2007,160,733000,4081000,NA,0.5,0.3,0.3,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,25,2,190,17.21,6.1,5.18,14,72.28,21.01,1.59,2.45,2.66,59,46,74,19,25,28,66,35,26,217,124,168,24.4,27.8,28.2,20.2,14.6,9.5,4,0.2,2.3,13.6,12.8,20.2,0,1,5.476712329,1,3.252054795,0,NA,NA,0.84509804,3.395850376,2.63748973,2.029383778,1.986771734,0.247973266,2.235528447,1.491361694,0.28780173,0.534026106,2.710963119,0.997799279,0.066306858
205,205.2008,2008,1,1,6/11/2008,163,727000,4080000,NA,0.7,1,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,25,3,298,22.65,7.1,5.45,10,78.59,17.99,2.73,0.71,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,1,1,14.65753425,1,0.750684932,1,9/11/2007,254,1.041392685,3.551449998,2.689308859,2.382017043,1.568201724,0.311753861,2.198657087,1.785329835,0.622214023,0.465382851,2.789580712,0.436137629,-0.899879974
206,206.2008,2008,1,1,6/16/2008,168,730000,4076000,NA,0.6,0.6,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,1,296,15.58,6,4.3,9,80.55,16.69,1.74,1,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,1,1,12.07945205,1,1.208219178,0,NA,NA,0.602059991,3.399673721,2.494154594,2.025305865,1.556302501,0.334453751,2.133538908,1.73239376,0.225309282,0.519827994,2.656098202,0.636761251,0.771061029
208,208.2008,2008,1,1,6/12/2008,164,728000,4078000,NA,1,0.5,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,15,5,209,21.71,7.5,6.1,10,73.26,19.19,2.43,5.11,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,1,1,14.66027397,1,3.509589041,0,NA,NA,0.602059991,3.502563669,2.698970004,2.31386722,2.40654018,0.396199347,2.037426498,1.908485019,0.434568904,0.380211242,2.682145076,0.996466642,-0.083989475
220,220.2008,2008,1,1,6/11/2008,163,728000,4080000,NA,0.8,0.8,0.3,1,0,0,NA,NA,NA,NA,0,NA,0,0,3,4,110,18.6,7.4,5.68,11,81.45,15.46,1.94,1.15,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,1,1,14.65753425,2,1.257534247,0,NA,NA,0.602059991,3.481442629,2.537819095,2.149219113,1.69019608,0.322219295,2.271841607,1.826074803,0.450249108,0.469822016,2.633468456,-0.044242678,-0.999020813
222,222.2008,2008,1,1,6/12/2008,164,729000,4077000,NA,0.8,0.7,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,4,2,46,14.4,6.3,5.01,9,78.06,17.3,3.86,0.75,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,1,1,12.06849315,1,2.219178082,0,NA,NA,0.698970004,3.351796307,2.475671188,2.336459734,1.397940009,0.274157849,2.136720567,1.755874856,0.36361198,0.553883027,2.715167358,0.901788348,-0.432177945
226,226.2008,2008,1,1,6/12/2008,164,729000,4078000,NA,0.8,0.7,0.6,5,0,0,NA,NA,NA,NA,0,NA,0,0,5,4,222,16.75,6,4.36,9,67.04,20.35,1.71,0.91,10.01,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,1,1,12.29589041,1,2.219178082,0,NA,NA,0.698970004,3.351409752,2.611723308,2.049218023,1.544068044,0.267171728,2.359835482,1.462397998,0.357934847,0.488550717,2.818225894,0.868950838,-0.494898415
238,238.2008,2008,1,1,6/17/2008,169,732000,4075000,NA,0.5,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,3,5,35,9.93,6.2,4.21,8,81.97,14.94,2.25,0.83,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,9.331506849,1,3.509589041,0,NA,NA,0.602059991,3.211654401,2.250420002,1.939519253,1.278753601,0.230448921,2.36361198,1.397940009,0.158362492,0.434568904,2.680335513,-0.428182669,-0.903692205
244,244.2008,2008,1,1,6/18/2008,170,731000,4074000,NA,0.6,0.7,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,15,1,270,13.05,6.5,3.36,10,77.09,19.6,2.42,0.9,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,9.334246575,1,3.526027397,0,NA,NA,0.477121255,3.303627976,2.487138375,2.089905111,1.431363764,0.245512668,2.086359831,1.342422681,0.10720997,0.348304863,2.725911632,-0.176045946,0.984381951
254,254.2008,2008,1,1,6/17/2008,169,734000,4071000,NA,1,0.7,0.6,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,2,5,122,19.24,7.3,4.8,13,84.62,12.04,2.37,0.95,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,2,0.2,1,4/5/2008,96,0.698970004,3.512684396,2.444044796,2.250420002,1.62324929,0.350248018,2.408239965,1.763427994,0.469822016,0.488550717,2.595496222,0.498713154,-0.866767091
259,259.2008,2008,1,1,6/21/2008,173,734000,4073000,NA,0.6,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,30,2,28,23.1,6.3,5.47,10,79.74,9.74,2.72,0.56,7.26,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,4.019178082,1,0.210958904,1,4/5/2008,96,0.698970004,3.566319622,2.431363764,2.389166084,1.477121255,0.301029996,1.949390007,1.939519253,0.324282455,0.361727836,2.816903839,0.270905788,-0.962605866
303,303.2008,2008,1,1,6/11/2008,163,731000,4082000,NA,0.4,0.5,0.3,1,0,0,NA,NA,NA,NA,0,NA,0,0,20,4,44,12.16,6.1,3.92,9,68.59,13.43,3.5,0.72,13.78,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,4,0.254794521,1,3/10/2008,70,0.698970004,3.222196046,2.292256071,2.220108088,1.301029996,0.235528447,2.033423755,1.62324929,0.1430148,0.484299839,2.776701184,0.017701925,0.999843309
307,307.2008,2008,1,1,6/20/2008,172,731000,4079000,NA,0.7,0.5,0.1,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,3,270,11.43,6.1,3.73,9,72.75,22.6,3.32,1.29,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,6.509589041,1,3.802739726,0,NA,NA,0.477121255,3.220892249,2.491361694,2.170261715,1.531478917,0.276461804,2.369215857,1.531478917,0.184691431,0.318063335,2.738780558,-0.176045946,0.984381951
308,308.2008,2008,1,1,6/20/2008,172,730000,4086000,NA,0.6,0.8,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,0,2,7,126,27.1,6.6,7.05,9,78.01,13.01,2.32,0.47,6.18,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,4,0.235616438,1,3/26/2008,86,0.698970004,3.626134979,2.626340367,2.389166084,1.462397998,0.326335861,2.152288344,1.755874856,0.530199698,0.545307116,2.772321707,0.329990826,0.943984139
309,309.2008,2008,1,1,6/21/2008,173,731000,4086000,NA,0.7,0.8,0.1,0.01,0,0,NA,NA,NA,NA,0,NA,0,10,10,8,120,12.97,5.8,3.77,10,54.09,19.34,1.94,2.31,22.31,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,4,0.238356164,1,3/26/2008,86,0.477121255,3.147057671,2.478566496,1.991226076,1.838849091,0.250420002,2.413299764,1.146128036,0.227886705,0.230448921,2.898725182,0.580611184,0.814180971
317,317.2008,2008,1,1,6/10/2008,162,733000,4079000,NA,0.8,0.5,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,2,5,125,18.45,6.8,4.29,9,84.88,12.87,1.53,0.73,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,6.482191781,1,4.257534247,0,NA,NA,0.477121255,3.495821753,2.45484486,2.041392685,1.491361694,0.330413773,2.303196057,1.672097858,0.303196057,0.243038049,2.722633923,-0.616040459,0.787714512
319,319.2008,2008,1,1,6/10/2008,162,734000,4079000,NA,0.7,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,4,1,160,19.47,6.4,5.27,9,84.85,11.77,2.94,0.47,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,1,3.191780822,0,NA,NA,0.77815125,3.519040039,2.439332694,2.348304863,1.322219295,0.28780173,1.995635195,1.763427994,0.324282455,0.475671188,2.662757832,0.219425258,-0.975629313
331,331.2008,2008,1,1,6/18/2008,170,738000,4069000,NA,0.6,0.5,0.8,10,0,0,NA,NA,NA,NA,0,NA,0,5,20,2,300,4.86,6.1,1.91,9,79.12,13.89,4.7,2.24,0,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,2,0.197260274,1,4/7/2008,98,1.041392685,2.88592634,1.908485019,1.949390007,1.397940009,0.260071388,2.411619706,1.531478917,-0.026872146,0.670245853,2.630427875,-0.99975584,-0.022096619
343,343.2008,2008,1,1,6/17/2008,169,734000,4083000,NA,1,0.6,0.6,2,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,43,11.37,6,4.21,9,71.28,20.3,3.2,1.22,4.03,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,0,0,0,10.24931507,0,NA,NA,0.602059991,3.209783015,2.442479769,2.152288344,1.505149978,0.294466226,2.359835482,1.568201724,0.204119983,0.501059262,2.737987326,-0.831774743,0.555113302
346,346.2008,2008,1,1,6/21/2008,173,734000,4074000,NA,0.5,0.7,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,10,5,310,16.6,6.2,5,9,75.39,17.82,3.07,0.94,2.76,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,4.019178082,1,3.520547945,0,NA,NA,0.602059991,3.39846085,2.550228353,2.298853076,1.556302501,0.294466226,2.255272505,1.079181246,0.290034611,0.301029996,2.748188027,0.850887689,-0.525347639
350,350.2008,2008,1,1,6/21/2008,173,733000,4081000,NA,0.5,0.7,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,10,2,190,15.94,6.1,4.66,10,67.16,17.98,2.03,2.35,10.51,238,78,32,90,167,7,36,16,51,108,103,170,23.2,25.5,27.2,22.2,16.3,9.3,1.2,1.6,1.8,8.6,13.2,19.4,0,1,6.512328767,2,0.271232877,1,3/14/2008,74,0.698970004,3.330616667,2.536558443,2.100370545,1.934498451,0.240549248,2.301029996,1.568201724,0.336459734,0.506505032,2.72916479,0.997799279,0.066306858
205,205.2009,2009,1,1,6/17/2009,168,727000,4080000,NA,0.6,1,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,2,3,298,22.04,7.1,6.03,9,78.88,17.88,2.35,0.91,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,15.6739726,1,1.767123288,0,NA,NA,0.84509804,3.541204691,2.674861141,2.305351369,1.662757832,0.311753861,2.146128036,1.84509804,0.445604203,0.46686762,2.82672252,0.436137629,-0.899879974
206,206.2009,2009,1,1,6/17/2009,168,730000,4076000,NA,0.6,0.5,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0,2,1,296,15.82,6.8,4.49,9,80.4,16.22,1.99,1.4,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,13.08219178,1,2.210958904,0,NA,NA,0.698970004,3.405517107,2.488550717,2.089905111,1.707570176,0.255272505,2.227886705,1.792391689,0.271841607,0.517195898,2.737192643,0.636761251,0.771061029
208,208.2009,2009,1,1,6/24/2009,175,728000,4078000,NA,1.2,0.6,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,1,5,209,21.41,7.6,6.13,9,73.68,18.45,1.96,5.91,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,15.69315068,1,4.542465753,0,NA,NA,0.698970004,3.498999364,2.675778342,2.214843848,2.463892989,0.390935107,2.033423755,1.86332286,0.372912003,0.257678575,2.639486489,0.996466642,-0.083989475
220,220.2009,2009,1,1,6/25/2009,176,728000,4080000,NA,0.8,0.8,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,15,4,110,19.89,7.3,5.23,8,81.85,15.75,1.57,0.83,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,15.69589041,1,2.295890411,0,4/3/2009,93,0.77815125,3.512684396,2.575187845,2.086359831,1.579783597,0.305351369,2.264817823,1.806179974,0.401400541,0.367355921,2.758154622,-0.044242678,-0.999020813
222,222.2009,2009,1,1,6/24/2009,175,729000,4077000,NA,0.7,0.6,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0,2,2,46,13.94,6.3,4.98,8,79.77,16.5,3.11,0.62,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,13.10136986,1,3.252054795,0,NA,NA,0.77815125,3.347134783,2.440909082,2.227886705,1.301029996,0.243038049,2.190331698,1.785329835,0.31386722,0.456366033,2.802773725,0.901788348,-0.432177945
226,226.2009,2009,1,1,6/4/2009,155,729000,4078000,NA,0.4,0.5,0.5,15,0,0,NA,NA,NA,NA,0,NA,0,0,25,4,222,15.14,6,5.16,9,72.32,21.74,2.03,0.89,3.03,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,1,1,13.2739726,2,0.147945205,1,4/11/2009,101,0.77815125,3.340444115,2.596597096,2.079181246,1.491361694,0.227886705,2.411619706,1.544068044,0.315970345,0.583198774,2.845718018,0.868950838,-0.494898415
238,238.2009,2009,1,1,6/11/2009,162,732000,4075000,NA,0.6,0.4,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,5,2,5,35,9.86,6.2,3.23,7,83.27,13.95,2,0.75,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,10.31506849,1,4.493150685,0,NA,NA,0.698970004,3.215373153,2.217483944,1.886490725,1.230448921,0.206825876,2.290034611,1.278753601,0.120573931,0.23299611,2.836956737,-0.428182669,-0.903692205
244,244.2009,2009,1,1,6/5/2009,156,731000,4074000,NA,0.5,0.6,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,20,1,270,12.31,6.2,3.66,9,74.45,21.19,3.71,0.67,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,10.29863014,2,0.830136986,1,NA,NA,0.77815125,3.263162465,2.495544338,2.250420002,1.278753601,0.235528447,2.225309282,1.380211242,0.139879086,0.471291711,2.833147112,-0.176045946,0.984381951
254,254.2009,2009,1,1,6/11/2009,162,734000,4071000,NA,1,6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,5,122,18.56,7.2,4.39,10,84.51,12.53,2.31,0.63,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,2,1.183561644,0,NA,NA,0.602059991,3.496514519,2.445604203,2.222716471,1.431363764,0.324282455,2.50242712,1.86332286,0.460897843,0.421603927,2.693726949,0.498713154,-0.866767091
259,259.2009,2009,1,1,6/5/2009,156,734000,4073000,NA,0.6,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,28,20.57,6.1,5.92,7,85.25,9.72,2.51,0.32,2.23,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,4.975342466,1,1.167123288,0,NA,NA,0.77815125,3.544935766,2.380211242,2.303196057,1.176091259,0.214843848,1.982271233,1.897627091,0.206825876,0.354108439,2.86569606,0.270905788,-0.962605866
303,303.2009,2009,1,1,6/6/2009,157,731000,4082000,NA,0.6,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,15,4,44,10.4,6,3.98,7,76.59,15.3,3.08,0.63,4.4,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,3,1.24109589,0,NA,NA,0.77815125,3.202215776,2.281033367,2.096910013,1.176091259,0.190331698,2.123851641,1.653212514,0.164352856,0.414973348,2.841984805,0.017701925,0.999843309
307,307.2009,2009,1,1,6/24/2009,175,731000,4079000,NA,0.5,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,270,10.94,6.1,3.54,10,71.71,23.69,2.6,2.03,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,7.520547945,1,4.81369863,0,1/7/2009,7,0.77815125,3.195622944,2.492760389,2.045322979,1.707570176,0.222716471,2.444044796,1.556302501,0.155336037,0.318063335,2.877371346,-0.176045946,0.984381951
308,308.2009,2009,1,1,6/6/2009,157,730000,4086000,NA,0.4,0.8,0.5,2,0,0,NA,NA,NA,NA,0,NA,0,0.5,50,7,126,22.71,6.5,7.63,9,81.9,13.39,2.21,0.48,2.02,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,4,0.2,1,3/25/2009,84,0.77815125,3.57054294,2.562292864,2.292256071,1.397940009,0.298853076,2.176091259,1.707570176,0.46686762,0.522444234,2.808210973,0.329990826,0.943984139
309,309.2009,2009,1,1,6/6/2009,157,731000,4086000,NA,0.4,0.6,0.1,0.5,0,0,NA,NA,NA,NA,0,NA,0,5,20,8,120,12.19,5.7,4.02,10,53.77,18.53,2.17,1.78,23.74,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,4,0.2,1,3/25/2009,84,0.84509804,3.117602692,2.432969291,2.012837225,1.698970004,0.193124598,2.459392488,1.176091259,0.214843848,0.23299611,2.926856709,0.580611184,0.814180971
317,317.2009,2009,1,1,6/25/2009,176,733000,4079000,NA,0.6,1,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,4,5,125,16.86,6.9,5.09,9,85.35,12.46,1.51,0.67,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,1,7.523287671,0,5.298630137,0,1/7/2009,7,0.602059991,3.45909079,2.401400541,1.995635195,1.414973348,0.285557309,2.436162647,1.716003344,0.235528447,0.356025857,2.72427587,-0.616040459,0.787714512
319,319.2009,2009,1,1,6/25/2009,176,734000,4079000,NA,0.6,0.8,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,25,1,160,20.01,6.3,5.08,8,85.13,11.79,2.63,0.48,0,261,91,87,29,84,29,34,2,51,112,174,66,23.9,25.9,24.2,19.7,14.3,8.1,1.4,0.3,6.2,9.7,13.7,18.2,0,0,0,2,0.21369863,1,4/8/2009,98,0.954242509,3.532372134,2.451786436,2.311753861,1.342422681,0.303196057,2.089905111,1.755874856,0.361727836,0.462397998,2.778874472,0.219425258,-0.975629313
