plot.yr,name,corner1,corner2,corner3,corner4,cover,specnum,spname,year,plot,repeat
6.1992,careblan,3,4,4,3,4,127,Carex blanda,1992,6,0
6.1992,carycord,2,3,2,3,8,148,Carya cordiformis,1992,6,0
6.1992,celtocci,2,3,0,2,3,154,Celtis occidentalis,1992,6,0
6.1992,cerccana,4,3,0,2,2,161,Cercis canadensis,1992,6,0
6.1992,chaslati,0,0,2,0,2,173,Chasmanthium latifolium,1992,6,0
6.1992,chenalbu,0,3,2,0,2,175,Chenopodium album,1992,6,0
6.1992,cirsalti,2,0,0,0,2,183,Cirsium altissimum,1992,6,0
6.1992,corndrum,2,0,0,0,2,201,Cornus drummondii,1992,6,0
6.1992,desmglut,0,0,0,2,2,244,Desmodium glutinosum,1992,6,0
6.1992,desmpani,0,0,0,2,2,248,Desmodium paniculatum,1992,6,0
6.1992,desmpauc,2,2,2,0,2,249,Desmodium pauciflorum,1992,6,0
6.1992,elepcaro,0,0,0,1,2,277,Elephantopus carolinianus,1992,6,0
6.1992,elymvill,3,2,0,0,2,282,Elymus villosus,1992,6,0
6.1992,evonatro,0,3,0,0,1,317,Euonymus atropurpureus,1992,6,0
6.1992,festsubv,3,3,3,3,2,321,Festuca subverticillata,1992,6,0
6.1992,fraxpenn,2,2,0,2,2,325,Fraxinus pennsylvanica,1992,6,0
6.1992,galicirc,3,0,0,3,2,331,Galium circaezans,1992,6,0
6.1992,geumcana,3,4,2,2,2,342,Geum canadense,1992,6,0
6.1992,helihirs,2,0,0,0,1,357,Helianthus hirsutus,1992,6,0
6.1992,leervirg,0,0,3,2,2,399,Leersia virginica,1992,6,0
6.1992,morurubr,0,0,0,1,1,453,Morus rubra,1992,6,0
6.1992,muhlsobo,0,2,2,2,3,457,Muhlenbergia sobolifera,1992,6,0
6.1992,paripens,2,4,4,3,2,488,Parietaria pensylvanica,1992,6,0
6.1992,partquin,3,3,2,3,3,492,Parthenocissus quinquefolia,1992,6,0
6.1992,phrylept,3,3,3,5,3,511,Phryma leptostachya,1992,6,0
6.1992,phytamer,0,2,0,0,1,518,Phytolacca americana,1992,6,0
6.1992,poasylve,3,5,0,0,5,530,Poa sylvestris,1992,6,0
6.1992,polyconv,2,4,0,0,2,538,Polygonum convolvulus,1992,6,0
6.1992,polyhydr,0,0,4,2,1,540,Polygonum hydropiperoides,1992,6,0
6.1992,polyvirg,4,3,3,3,3,549,Polygonum virginianum,1992,6,0
6.1992,prunamer,0,0,0,3,2,562,Prunus americana,1992,6,0
6.1992,prunsero,0,0,2,0,2,565,Prunus serotina,1992,6,0
6.1992,quermueh,2,0,2,2,2,573,Quercus muehlenbergii,1992,6,0
6.1992,quershum,2,0,0,0,4,575,Quercus shumardii,1992,6,0
6.1992,quervelu,0,0,2,0,1,577,Quercus velutina,1992,6,0
6.1992,ruelstre,2,2,3,2,3,596,Ruellia strepens,1992,6,0
6.1992,sanicana,3,4,3,3,2,609,Sanicula canadensis,1992,6,0
6.1992,smiltamn,0,2,2,2,2,642,Smilax tamnoides,1992,6,0
6.1992,symporbi,2,0,2,0,2,679,Symphoricarpos orbiculatus,1992,6,0
6.1992,toriarve,2,0,0,2,2,691,Torilis arvensis,1992,6,0
6.1992,toxiradi,0,0,2,0,2,692,Toxicodendron radicans,1992,6,0
6.1992,trioperf,0,0,0,1,1,706,Triodanis perfoliata,1992,6,0
6.1992,ulmuamer,0,2,3,2,6,710,Ulmus americana,1992,6,0
6.1992,unknviti,3,0,0,0,2,756,UNKNOWN VITIS,1992,6,0
6.1992,verbalte,0,2,2,2,2,768,Verbesina alternifolia,1992,6,0
6.1992,vernbald,2,0,0,0,2,773,Vernonia baldwinii,1992,6,0
6.1992,violsoro,3,3,4,0,2,780,Viola sororia,1992,6,0
7.1992,acalvirg,3,3,4,5,2,4,Acalypha virginica,1992,7,0
7.1992,ageralti,4,3,4,3,4,14,Ageratina altissima,1992,7,0
7.1992,ambrarte,0,0,0,2,2,28,Ambrosia artemisiifolia,1992,7,0
7.1992,ambrtrif,0,0,2,0,2,31,Ambrosia trifida,1992,7,0
7.1992,andrgera,3,3,3,0,3,41,Andropogon gerardii,1992,7,0
7.1992,apoccann,2,0,2,0,2,49,Apocynum cannabinum,1992,7,0
7.1992,arisdrac,0,0,2,0,2,56,Arisaema dracontium,1992,7,0
7.1992,astedrum,2,0,4,2,2,78,Symphyotrichum drummondii var. drummondii,1992,7,0
7.1992,bidefron,3,0,0,0,1,101,Bidens frondosa,1992,7,0
7.1992,brompube,3,2,2,3,3,112,Bromus pubescens,1992,7,0
7.1992,careblan,2,0,3,3,2,127,Carex blanda,1992,7,0
7.1992,carebush,0,0,0,4,2,129,Carex bushii,1992,7,0
7.1992,careceph,2,2,0,0,2,131,Carex cephalophora,1992,7,0
7.1992,carefest,2,2,2,5,2,134,Carex festucacea,1992,7,0
7.1992,celtocci,0,3,2,4,2,154,Celtis occidentalis,1992,7,0
7.1992,cerccana,2,2,3,2,3,161,Cercis canadensis,1992,7,0
7.1992,chenalbu,0,0,0,1,1,175,Chenopodium album,1992,7,0
7.1992,cirsalti,3,0,0,4,2,183,Cirsium altissimum,1992,7,0
7.1992,corndrum,0,0,3,0,2,201,Cornus drummondii,1992,7,0
7.1992,desmpani,2,2,3,2,2,248,Desmodium paniculatum,1992,7,0
7.1992,desmpauc,0,0,0,1,1,249,Desmodium pauciflorum,1992,7,0
7.1992,dichacum,2,2,3,3,2,253,Dichanthelium acuminatum,1992,7,0
7.1992,eleomont,2,0,0,0,2,274,Eleocharis montevidensis,1992,7,0
7.1992,elymvirg,2,3,2,2,4,283,Elymus virginicus,1992,7,0
7.1992,festsubv,0,0,3,5,2,321,Festuca subverticillata,1992,7,0
7.1992,galicirc,2,0,4,2,2,331,Galium circaezans,1992,7,0
7.1992,geumcana,0,3,4,4,2,342,Geum canadense,1992,7,0
7.1992,junivirg,0,0,0,3,1,385,Juniperus virginiana,1992,7,0
7.1992,lespproc,0,3,2,0,2,406,Lespedeza procumbens,1992,7,0
7.1992,morurubr,0,0,0,2,2,453,Morus rubra,1992,7,0
7.1992,muhlsobo,2,4,2,3,5,457,Muhlenbergia sobolifera,1992,7,0
7.1992,oxaldill,0,2,0,2,1,478,Oxalis dillenii,1992,7,0
7.1992,paripens,2,3,2,5,2,488,Parietaria pensylvanica,1992,7,0
7.1992,parofast,2,2,0,0,2,489,Paronychia fastigiata,1992,7,0
7.1992,partquin,0,3,2,0,2,492,Parthenocissus quinquefolia,1992,7,0
7.1992,phrylept,3,0,0,0,2,511,Phryma leptostachya,1992,7,0
7.1992,planmajo,0,0,2,0,2,522,Plantago major,1992,7,0
7.1992,polyconv,0,0,0,3,2,538,Polygonum convolvulus,1992,7,0
7.1992,polyvirg,2,2,0,0,2,549,Polygonum virginianum,1992,7,0
7.1992,prunsero,0,0,0,3,1,565,Prunus serotina,1992,7,0
7.1992,quermueh,3,0,0,2,1,573,Quercus muehlenbergii,1992,7,0
7.1992,quershum,2,0,2,2,2,575,Quercus shumardii,1992,7,0
7.1992,querstel,0,3,0,2,7,576,Quercus stellata,1992,7,0
7.1992,rubuflag,0,0,2,2,2,592,Rubus flagellaris,1992,7,0
7.1992,ruelhumi,0,0,0,1,2,595,Ruellia humilis,1992,7,0
7.1992,ruelstre,2,3,2,0,3,596,Ruellia strepens,1992,7,0
7.1992,sanicana,2,2,0,2,2,609,Sanicula canadensis,1992,7,0
7.1992,smiltamn,0,2,0,0,2,642,Smilax tamnoides,1992,7,0
7.1992,soliulmi,3,2,3,2,2,656,Solidago ulmifolia,1992,7,0
7.1992,stroleio,2,0,0,0,1,677,Strophostyles leiosperma,1992,7,0
7.1992,symporbi,0,0,2,0,2,679,Symphoricarpos orbiculatus,1992,7,0
7.1992,taraoffi,0,2,0,0,1,684,Taraxacum officinale,1992,7,0
7.1992,toriarve,2,0,3,0,2,691,Torilis arvensis,1992,7,0
7.1992,tridflav,4,0,0,0,2,698,Tridens flavus,1992,7,0
7.1992,ulmuamer,2,2,0,2,2,710,Ulmus americana,1992,7,0
7.1992,verburti,0,0,0,1,2,767,Verbena urticifolia,1992,7,0
7.1992,verbalte,0,3,0,0,2,768,Verbesina alternifolia,1992,7,0
7.1992,vernbald,2,0,2,0,2,773,Vernonia baldwinii,1992,7,0
7.1992,violsoro,2,2,4,0,2,780,Viola sororia,1992,7,0
8.1992,acalvirg,2,3,3,3,2,4,Acalypha virginica,1992,8,0
8.1992,ageralti,4,4,3,3,4,14,Ageratina altissima,1992,8,0
8.1992,ambrarte,0,0,0,1,1,28,Ambrosia artemisiifolia,1992,8,0
8.1992,ambrtrif,4,2,0,0,2,31,Ambrosia trifida,1992,8,0
8.1992,amphbrac,3,0,0,0,2,39,Amphicarpaea bracteata,1992,8,0
8.1992,arisdrac,0,0,2,2,2,56,Arisaema dracontium,1992,8,0
8.1992,astedrum,0,2,0,0,2,78,Symphyotrichum drummondii var. drummondii,1992,8,0
8.1992,bidebipi,0,0,0,2,1,100,Bidens bipinnata,1992,8,0
8.1992,brompube,5,2,3,2,2,112,Bromus pubescens,1992,8,0
8.1992,careamph,0,0,2,2,2,123,Carex amphibola,1992,8,0
8.1992,careblan,3,3,3,3,4,127,Carex blanda,1992,8,0
8.1992,carefest,5,0,2,0,2,134,Carex festucacea,1992,8,0
8.1992,carycord,2,2,2,2,8,148,Carya cordiformis,1992,8,0
8.1992,celtocci,3,4,2,0,2,154,Celtis occidentalis,1992,8,0
8.1992,cerccana,2,3,0,2,2,161,Cercis canadensis,1992,8,0
8.1992,chenalbu,0,3,0,2,1,175,Chenopodium album,1992,8,0
8.1992,chensimp,0,0,0,2,2,178,Chenopodium simplex,1992,8,0
8.1992,cirsalti,2,2,0,0,2,183,Cirsium altissimum,1992,8,0
8.1992,corndrum,2,0,0,0,2,201,Cornus drummondii,1992,8,0
8.1992,crotglan,0,3,0,0,1,206,Croton glandulosus var. lindheimeri,1992,8,0
8.1992,desmpani,2,0,0,0,2,248,Desmodium paniculatum,1992,8,0
8.1992,desmpauc,3,0,0,0,2,249,Desmodium pauciflorum,1992,8,0
8.1992,diosvirg,0,0,0,2,1,265,Diospyros virginiana,1992,8,0
8.1992,elymvirg,4,0,3,3,3,283,Elymus virginicus,1992,8,0
8.1992,festsubv,2,4,3,2,2,321,Festuca subverticillata,1992,8,0
8.1992,galicirc,3,3,2,0,2,331,Galium circaezans,1992,8,0
8.1992,geumcana,3,4,0,2,2,342,Geum canadense,1992,8,0
8.1992,gymndioi,2,0,0,0,1,349,Gymnocladus dioicus,1992,8,0
8.1992,juglnigr,0,2,0,0,3,376,Juglans nigra,1992,8,0
8.1992,leervirg,0,2,2,0,2,399,Leersia virginica,1992,8,0
8.1992,lespproc,2,0,0,0,2,406,Lespedeza procumbens,1992,8,0
8.1992,menicana,0,0,0,1,2,440,Menispermum canadense,1992,8,0
8.1992,muhlsobo,3,0,2,0,4,457,Muhlenbergia sobolifera,1992,8,0
8.1992,paripens,2,3,4,3,2,488,Parietaria pensylvanica,1992,8,0
8.1992,phrylept,3,0,2,3,2,511,Phryma leptostachya,1992,8,0
8.1992,physlong,3,0,0,4,2,515,Physalis longifolia,1992,8,0
8.1992,phytamer,0,0,2,0,1,518,Phytolacca americana,1992,8,0
8.1992,polyconv,0,3,3,3,2,538,Polygonum convolvulus,1992,8,0
8.1992,polyvirg,0,2,0,0,2,549,Polygonum virginianum,1992,8,0
8.1992,prunamer,4,0,0,2,2,562,Prunus americana,1992,8,0
8.1992,prunsero,0,0,0,1,1,565,Prunus serotina,1992,8,0
8.1992,quermari,0,0,2,0,1,572,Quercus marilandica,1992,8,0
8.1992,quermueh,3,2,2,2,2,573,Quercus muehlenbergii,1992,8,0
8.1992,quershum,2,0,2,0,2,575,Quercus shumardii,1992,8,0
8.1992,ruelstre,2,2,0,0,2,596,Ruellia strepens,1992,8,0
8.1992,sanicana,3,4,3,3,3,609,Sanicula canadensis,1992,8,0
8.1992,smiltamn,0,2,2,0,2,642,Smilax tamnoides,1992,8,0
8.1992,soliulmi,0,0,0,1,1,656,Solidago ulmifolia,1992,8,0
8.1992,toriarve,2,0,2,0,1,691,Torilis arvensis,1992,8,0
8.1992,ulmuamer,3,2,2,0,2,710,Ulmus americana,1992,8,0
8.1992,unknviti,2,0,0,0,1,756,UNKNOWN VITIS,1992,8,0
8.1992,verbalte,0,0,0,1,1,768,Verbesina alternifolia,1992,8,0
8.1992,vernbald,2,0,0,0,2,773,Vernonia baldwinii,1992,8,0
8.1992,viburufi,0,0,2,0,1,776,Viburnum rufidulum,1992,8,0
8.1992,violsoro,5,3,2,2,2,780,Viola sororia,1992,8,0
9.1992,acalvirg,3,0,0,3,2,4,Acalypha virginica,1992,9,0
9.1992,ageralti,0,0,0,1,1,14,Ageratina altissima,1992,9,0
9.1992,amphbrac,0,0,2,2,2,39,Amphicarpaea bracteata,1992,9,0
9.1992,apoccann,0,0,2,3,2,49,Apocynum cannabinum,1992,9,0
9.1992,arisdrac,3,5,0,3,2,56,Arisaema dracontium,1992,9,0
9.1992,astedrum,2,0,0,4,2,78,Symphyotrichum drummondii var. drummondii,1992,9,0
9.1992,careamph,4,4,3,0,2,123,Carex amphibola,1992,9,0
9.1992,careblan,3,0,4,2,2,127,Carex blanda,1992,9,0
9.1992,carefest,0,0,0,2,2,134,Carex festucacea,1992,9,0
9.1992,carycord,3,4,2,3,8,148,Carya cordiformis,1992,9,0
9.1992,celtocci,0,3,4,4,2,154,Celtis occidentalis,1992,9,0
9.1992,cerccana,0,0,0,2,2,161,Cercis canadensis,1992,9,0
9.1992,chenalbu,2,0,0,2,2,175,Chenopodium album,1992,9,0
9.1992,cirsalti,0,0,4,2,2,183,Cirsium altissimum,1992,9,0
9.1992,commerec,0,0,2,0,2,192,Commelina erecta var. erecta,1992,9,0
9.1992,corndrum,3,3,2,2,4,201,Cornus drummondii,1992,9,0
9.1992,desmpani,0,0,3,2,2,248,Desmodium paniculatum,1992,9,0
9.1992,desmpauc,2,0,2,0,2,249,Desmodium pauciflorum,1992,9,0
9.1992,dichbosc,3,0,2,0,2,254,Dichanthelium boscii,1992,9,0
9.1992,elepcaro,0,0,0,3,2,277,Elephantopus carolinianus,1992,9,0
9.1992,elymvill,5,0,0,2,2,282,Elymus villosus,1992,9,0
9.1992,elymvirg,5,4,4,4,4,283,Elymus virginicus,1992,9,0
9.1992,festsubv,4,3,2,0,3,321,Festuca subverticillata,1992,9,0
9.1992,geumcana,3,2,3,0,2,342,Geum canadense,1992,9,0
9.1992,leervirg,3,0,2,4,4,399,Leersia virginica,1992,9,0
9.1992,lespproc,0,0,2,2,2,406,Lespedeza procumbens,1992,9,0
9.1992,miranyct,0,0,2,0,2,447,Mirabilis nyctaginea,1992,9,0
9.1992,muhlsobo,3,5,3,5,3,457,Muhlenbergia sobolifera,1992,9,0
9.1992,oxaldill,3,0,0,0,1,478,Oxalis dillenii,1992,9,0
9.1992,paripens,3,2,0,2,2,488,Parietaria pensylvanica,1992,9,0
9.1992,phrylept,0,2,0,0,2,511,Phryma leptostachya,1992,9,0
9.1992,phytamer,0,0,0,2,1,518,Phytolacca americana,1992,9,0
9.1992,poasylve,2,2,3,2,2,530,Poa sylvestris,1992,9,0
9.1992,polyvirg,3,2,2,5,2,549,Polygonum virginianum,1992,9,0
9.1992,prunsero,2,0,0,0,1,565,Prunus serotina,1992,9,0
9.1992,quermacr,3,2,0,0,6,571,Quercus macrocarpa,1992,9,0
9.1992,quershum,3,0,0,0,5,575,Quercus shumardii,1992,9,0
9.1992,querstel,0,0,2,0,2,576,Quercus stellata,1992,9,0
9.1992,ruelstre,3,2,3,0,2,596,Ruellia strepens,1992,9,0
9.1992,silestel,0,2,0,0,2,634,Silene stellata,1992,9,0
9.1992,symporbi,3,0,0,0,2,679,Symphoricarpos orbiculatus,1992,9,0
9.1992,toriarve,0,0,0,2,2,691,Torilis arvensis,1992,9,0
9.1992,toxiradi,0,2,3,3,3,692,Toxicodendron radicans,1992,9,0
9.1992,ulmuamer,3,0,0,0,2,710,Ulmus americana,1992,9,0
9.1992,unknviti,0,0,2,0,2,756,UNKNOWN VITIS,1992,9,0
9.1992,verbalte,3,2,0,3,2,768,Verbesina alternifolia,1992,9,0
9.1992,verbvirg,2,2,2,3,2,771,Verbesina virginica,1992,9,0
9.1992,vernbald,2,0,2,2,2,773,Vernonia baldwinii,1992,9,0
9.1992,violsoro,3,2,5,4,2,780,Viola sororia,1992,9,0
10.1992,acalvirg,0,4,0,0,1,4,Acalypha virginica,1992,10,0
10.1992,ageralti,0,0,2,3,1,14,Ageratina altissima,1992,10,0
10.1992,amphbrac,2,4,0,3,2,39,Amphicarpaea bracteata,1992,10,0
10.1992,asclsull,0,0,3,2,2,69,Asclepias sullivantii,1992,10,0
10.1992,astedrum,0,0,0,2,1,78,Symphyotrichum drummondii var. drummondii,1992,10,0
10.1992,bidebipi,2,0,0,0,1,100,Bidens bipinnata,1992,10,0
10.1992,careamph,3,2,4,4,2,123,Carex amphibola,1992,10,0
10.1992,careblan,2,5,0,0,2,127,Carex blanda,1992,10,0
10.1992,carefest,0,0,0,2,1,134,Carex festucacea,1992,10,0
10.1992,carycord,3,2,2,2,7,148,Carya cordiformis,1992,10,0
10.1992,celtocci,2,4,2,2,2,154,Celtis occidentalis,1992,10,0
10.1992,cerccana,2,2,0,0,2,161,Cercis canadensis,1992,10,0
10.1992,chenalbu,2,2,0,0,1,175,Chenopodium album,1992,10,0
10.1992,cirsalti,2,3,0,0,1,183,Cirsium altissimum,1992,10,0
10.1992,corndrum,0,0,0,3,2,201,Cornus drummondii,1992,10,0
10.1992,desmcusp,0,0,0,2,2,243,Desmodium cuspidatum,1992,10,0
10.1992,desmpani,0,0,2,2,2,248,Desmodium paniculatum,1992,10,0
10.1992,desmpauc,2,4,3,2,2,249,Desmodium pauciflorum,1992,10,0
10.1992,dichbosc,0,2,0,0,2,254,Dichanthelium boscii,1992,10,0
10.1992,elepcaro,2,2,0,3,2,277,Elephantopus carolinianus,1992,10,0
10.1992,elymvill,0,2,0,0,2,282,Elymus villosus,1992,10,0
10.1992,elymvirg,4,4,3,4,4,283,Elymus virginicus,1992,10,0
10.1992,festsubv,0,2,2,3,2,321,Festuca subverticillata,1992,10,0
10.1992,galicirc,2,0,0,0,2,331,Galium circaezans,1992,10,0
10.1992,geumcana,0,3,2,3,2,342,Geum canadense,1992,10,0
10.1992,gymndioi,0,2,0,0,1,349,Gymnocladus dioicus,1992,10,0
10.1992,juglnigr,0,0,0,1,4,376,Juglans nigra,1992,10,0
10.1992,leervirg,2,3,4,3,2,399,Leersia virginica,1992,10,0
10.1992,lespproc,0,0,0,2,2,406,Lespedeza procumbens,1992,10,0
10.1992,muhlsobo,0,0,4,2,2,457,Muhlenbergia sobolifera,1992,10,0
10.1992,paripens,2,0,0,0,1,488,Parietaria pensylvanica,1992,10,0
10.1992,partquin,2,0,0,0,2,492,Parthenocissus quinquefolia,1992,10,0
10.1992,phrylept,0,0,0,2,1,511,Phryma leptostachya,1992,10,0
10.1992,physlong,0,0,0,1,1,515,Physalis longifolia,1992,10,0
10.1992,polyvirg,3,3,2,4,3,549,Polygonum virginianum,1992,10,0
10.1992,prunangu,0,0,0,2,1,563,Prunus angustifolia,1992,10,0
10.1992,quermueh,0,3,0,2,1,573,Quercus muehlenbergii,1992,10,0
10.1992,quershum,0,2,0,2,2,575,Quercus shumardii,1992,10,0
10.1992,rubuflag,0,0,2,0,1,592,Rubus flagellaris,1992,10,0
10.1992,ruelstre,2,3,3,4,2,596,Ruellia strepens,1992,10,0
10.1992,sanicana,0,0,3,2,2,609,Sanicula canadensis,1992,10,0
10.1992,scutovat,2,0,0,0,1,621,Scutellaria ovata,1992,10,0
10.1992,silestel,2,0,0,0,2,634,Silene stellata,1992,10,0
10.1992,smiltamn,0,0,0,1,1,642,Smilax tamnoides,1992,10,0
10.1992,solicana,0,0,0,2,2,650,Solidago canadensis,1992,10,0
10.1992,toriarve,2,0,2,4,1,691,Torilis arvensis,1992,10,0
10.1992,ulmuamer,0,0,0,2,1,710,Ulmus americana,1992,10,0
10.1992,unknviti,2,2,0,0,1,756,UNKNOWN VITIS,1992,10,0
10.1992,verbalte,3,2,4,4,3,768,Verbesina alternifolia,1992,10,0
10.1992,verbvirg,2,2,2,2,2,771,Verbesina virginica,1992,10,0
10.1992,vernbald,0,0,0,1,2,773,Vernonia baldwinii,1992,10,0
10.1992,violsoro,3,3,2,4,2,780,Viola sororia,1992,10,0
11.1992,acalgrac,2,0,4,5,2,2,Acalypha gracilens,1992,11,0
11.1992,acalvirg,0,0,3,3,2,4,Acalypha virginica,1992,11,0
11.1992,achimill,0,0,0,2,1,6,Achillea millefolium,1992,11,0
11.1992,ambrpsil,3,3,0,0,2,30,Ambrosia psilostachya,1992,11,0
11.1992,amorcane,0,4,0,0,2,34,Amorpha canescens,1992,11,0
11.1992,andrgera,0,4,3,4,5,41,Andropogon gerardii,1992,11,0
11.1992,apoccann,3,2,2,3,3,49,Apocynum cannabinum,1992,11,0
11.1992,arteludo,2,0,0,0,1,66,Artemisia ludoviciana,1992,11,0
11.1992,asclviri,0,0,0,1,1,74,Asclepias viridis,1992,11,0
11.1992,asteeric,0,0,0,1,1,79,Symphyotrichum ericoides var. ericoides,1992,11,0
11.1992,asteoole,3,0,3,0,2,84,Symphyotrichum oolentangiense var. oolentangiense,1992,11,0
11.1992,asteprae,2,0,0,0,1,88,Symphyotrichum praealtum var. praealtum,1992,11,0
11.1992,boutcurt,2,0,0,0,2,105,Bouteloua curtipendula,1992,11,0
11.1992,buchamer,2,0,0,0,2,115,Buchnera americana,1992,11,0
11.1992,careamph,0,3,2,0,2,123,Carex amphibola,1992,11,0
11.1992,careceph,2,0,2,3,2,131,Carex cephalophora,1992,11,0
11.1992,chamfasc,2,3,0,2,2,164,Chamaecrista fasciculata,1992,11,0
11.1992,cirsalti,2,0,0,0,1,183,Cirsium altissimum,1992,11,0
11.1992,conycana,2,3,2,0,2,197,Conyza canadensis,1992,11,0
11.1992,coregran,2,3,0,0,2,198,Coreopsis grandiflora,1992,11,0
11.1992,crotsagi,4,2,0,5,2,204,Crotalaria sagittalis,1992,11,0
11.1992,cypeechi,2,0,2,2,2,219,Cyperus echinatus,1992,11,0
11.1992,dalecand,0,0,4,0,1,228,Dalea candida,1992,11,0
11.1992,dalepurp,0,2,0,0,2,230,Dalea purpurea,1992,11,0
11.1992,desmcili,2,0,0,0,1,242,Desmodium ciliare,1992,11,0
11.1992,desmills,3,0,0,0,2,245,Desmodium illinoense,1992,11,0
11.1992,desmsess,0,0,0,1,2,250,Desmodium sessilifolium,1992,11,0
11.1992,dichacum,3,4,3,4,2,253,Dichanthelium acuminatum,1992,11,0
11.1992,dicholig,4,3,3,3,3,259,Dichanthelium oligosanthes,1992,11,0
11.1992,digicogn,3,0,3,0,2,262,Digitaria cognata,1992,11,0
11.1992,echipall,2,2,0,0,2,269,Echinacea pallida,1992,11,0
11.1992,elymvirg,2,4,0,0,2,283,Elymus virginicus,1992,11,0
11.1992,eragspec,2,3,2,2,3,293,Eragrostis spectabilis,1992,11,0
11.1992,fimbpube,2,3,2,2,2,322,Fimbristylis puberula var. puberula,1992,11,0
11.1992,fragvirg,0,0,0,1,2,323,Fragaria virginiana,1992,11,0
11.1992,galaregu,0,3,0,0,2,329,Galactia regularis,1992,11,0
11.1992,gamopurp,0,2,0,2,1,334,Gamochaeta purpurea,1992,11,0
11.1992,unkngaur,0,0,2,0,2,339,Gaura UNKOWN,1992,11,0
11.1992,heleautu,0,0,0,2,2,355,Helenium autumnale,1992,11,0
11.1992,lespcapi,5,2,2,3,3,403,Lespedeza capitata,1992,11,0
11.1992,lespcune,0,0,0,1,1,404,Lespedeza cuneata,1992,11,0
11.1992,lespproc,0,2,2,0,1,406,Lespedeza procumbens,1992,11,0
11.1992,lesprepe,3,0,0,3,2,407,Lespedeza repens,1992,11,0
11.1992,lespvirg,2,0,0,0,2,410,Lespedeza virginica,1992,11,0
11.1992,oxaldill,3,0,3,3,2,478,Oxalis dillenii,1992,11,0
11.1992,panivirg,3,3,3,5,5,487,Panicum virgatum,1992,11,0
11.1992,paspseta,2,3,2,0,2,497,Paspalum setaceum,1992,11,0
11.1992,penstubi,2,0,0,0,1,504,Penstemon tubiflorus,1992,11,0
11.1992,physpumi,0,2,2,0,2,516,Physalis pumila,1992,11,0
11.1992,polyvert,3,2,0,0,2,534,Polygala verticillata,1992,11,0
11.1992,raticolu,0,2,2,0,2,581,Ratibida columnifera,1992,11,0
11.1992,rubuflag,5,5,2,0,4,592,Rubus flagellaris,1992,11,0
11.1992,rudbhirt,2,2,2,2,2,594,Rudbeckia hirta,1992,11,0
11.1992,ruelhumi,2,3,3,2,2,595,Ruellia humilis,1992,11,0
11.1992,schiscop,5,5,5,5,7,613,Schizachyrium scoparium,1992,11,0
11.1992,scirpend,0,0,2,0,2,616,Scirpus pendulus,1992,11,0
11.1992,setaparv,3,3,4,4,4,628,Setaria parviflora,1992,11,0
11.1992,solicana,0,2,0,0,2,650,Solidago canadensis,1992,11,0
11.1992,sorgnuta,3,2,0,2,4,658,Sorghastrum nutans,1992,11,0
11.1992,sporcomp,2,3,0,5,3,668,Sporobolus compositus,1992,11,0
11.1992,stroleio,2,3,2,0,2,677,Strophostyles leiosperma,1992,11,0
11.1992,stylbifl,2,3,0,0,2,678,Stylosanthes biflora,1992,11,0
11.1992,tradohie,0,2,4,0,2,693,Tradescantia ohiensis,1992,11,0
11.1992,trifcamp,2,0,2,2,2,701,Trifolium campestre,1992,11,0
11.1992,violpeda,3,4,0,0,2,779,Viola pedata,1992,11,0
12.1992,acalgrac,5,0,2,0,2,2,Acalypha gracilens,1992,12,0
12.1992,acalvirg,3,3,3,2,3,4,Acalypha virginica,1992,12,0
12.1992,achimill,0,0,5,0,2,6,Achillea millefolium,1992,12,0
12.1992,ambrpsil,2,2,0,0,2,30,Ambrosia psilostachya,1992,12,0
12.1992,amorcane,2,2,2,0,3,34,Amorpha canescens,1992,12,0
12.1992,andrgera,5,5,5,4,5,41,Andropogon gerardii,1992,12,0
12.1992,apoccann,4,2,3,3,3,49,Apocynum cannabinum,1992,12,0
12.1992,asclviri,0,0,3,0,2,74,Asclepias viridis,1992,12,0
12.1992,careamph,0,0,4,4,2,123,Carex amphibola,1992,12,0
12.1992,careceph,0,2,2,0,2,131,Carex cephalophora,1992,12,0
12.1992,carefest,2,3,0,0,2,134,Carex festucacea,1992,12,0
12.1992,chamfasc,0,2,4,0,2,164,Chamaecrista fasciculata,1992,12,0
12.1992,conycana,3,0,0,0,1,197,Conyza canadensis,1992,12,0
12.1992,cypeechi,2,2,2,0,2,219,Cyperus echinatus,1992,12,0
12.1992,cypepseu,3,2,2,0,2,223,Cyperus pseudovegetus,1992,12,0
12.1992,cypeseti,2,0,0,0,3,224,Cyperus setigerus,1992,12,0
12.1992,dalepurp,0,3,0,0,1,230,Dalea purpurea,1992,12,0
12.1992,desmills,0,0,0,2,2,245,Desmodium illinoense,1992,12,0
12.1992,desmsess,0,3,0,0,2,250,Desmodium sessilifolium,1992,12,0
12.1992,dichacum,3,3,4,0,2,253,Dichanthelium acuminatum,1992,12,0
12.1992,dicholig,3,4,3,4,3,259,Dichanthelium oligosanthes,1992,12,0
12.1992,elymvirg,2,0,0,3,2,283,Elymus virginicus,1992,12,0
12.1992,euthgymn,0,0,0,1,2,315,Euthamia gymnospermoides,1992,12,0
12.1992,fimbpube,4,0,0,0,2,322,Fimbristylis puberula var. puberula,1992,12,0
12.1992,unkngaur,0,0,5,0,1,339,Gaura UNKOWN,1992,12,0
12.1992,heleautu,0,0,0,2,2,355,Helenium autumnale,1992,12,0
12.1992,juncinte,3,2,2,2,2,380,Juncus interior,1992,12,0
